14123.5;14284.5;14285.5;14340.5;14555.5;14598.5;14607.5;14695.5;14839.5;15027.5;15049.5;15055.5;15121.5;15262.5;15264.5;15271.5;15301.5;15317.5;15366.5;15380.5;15398.5;15461.5;15481.5;15504.5;15512.5;15527.5;15542.5;15618.5;15656.5;15663.5;15698.5;15734.5;15752.5;15757.5;15768.5;15780.5;15808.5;15830.5;15837.5;15838.5;15855.5;15870.5;15875.5;15895.5;15928.5;15963.5;15993.5;15999.5;16024.5;16037.5;16041.5;16042.5;16064.5;16064.5;16082.5;16092.5;16120.5;16121.5;16129.5;16156.5;16158.5;16184.5;16185.5;16222.5;16231.5;16237.5;16240.5;16260.5;16266.5;16310.5;16364.5;16439.5;16486.5;16491.5;16492.5;16523.5;16552.5;16587.5;16616.5;16632.5;16657.5;16686.5;16785.5;16792.5;16801.5;16823.5;16858.5;16865.5;16868.5;16874.5;16965.5;16977.5;17044.5;17112.5;17207.5;17426.5;17839.5;17960.5;18062.5;18468.5;
13874.5;13985.5;14049.5;14076.5;14123.5;14157.5;14181.5;14214.5;14218.5;14230.5;14246.5;14281.5;14284.5;14285.5;14306.5;14340.5;14384.5;14411.5;14460.5;14462.5;14493.5;14496.5;14539.5;14555.5;14556.5;14576.5;14577.5;14581.5;14596.5;14598.5;14607.5;14640.5;14642.5;14644.5;14654.5;14658.5;14664.5;14680.5;14681.5;14695.5;14696.5;14700.5;14749.5;14785.5;14820.5;14839.5;14839.5;14849.5;14853.5;14872.5;14879.5;14903.5;14984.5;15026.5;15027.5;15034.5;15040.5;15053.5;15092.5;15115.5;15399.5;15498.5;15515.5;15601.5;15602.5;15725.5;15758.5;15759.5;15775.5;15778.5;15806.5;15839.5;15869.5;15871.5;15949.5;16021.5;16056.5;16067.5;16069.5;16070.5;16104.5;16107.5;16113.5;16184.5;16184.5;16245.5;16340.5;16352.5;16461.5;16568.5;16682.5;16769.5;16836.5;16923.5;17013.5;17023.5;17143.5;17307.5;18287.5;18346.5;
13061.5;13189.5;13288.5;13764.5;13771.5;13874.5;13874.5;13884.5;13895.5;13900.5;13905.5;13916.5;13963.5;13985.5;14049.5;14063.5;14076.5;14123.5;14132.5;14140.5;14157.5;14181.5;14181.5;14214.5;14218.5;14222.5;14230.5;14239.5;14245.5;14246.5;14281.5;14284.5;14285.5;14306.5;14313.5;14340.5;14346.5;14352.5;14362.5;14384.5;14390.5;14411.5;14431.5;14440.5;14453.5;14460.5;14461.5;14462.5;14470.5;14481.5;14493.5;14496.5;14539.5;14541.5;14718.5;14734.5;14782.5;14830.5;14860.5;14904.5;14936.5;15008.5;15010.5;15061.5;15142.5;15296.5;15313.5;15379.5;15424.5;15491.5;15493.5;15531.5;15555.5;15661.5;15685.5;15692.5;15734.5;15800.5;15930.5;15936.5;16003.5;16038.5;16085.5;16116.5;16152.5;16187.5;16214.5;16282.5;16452.5;16513.5;16533.5;16636.5;16763.5;16861.5;16892.5;16914.5;16962.5;17145.5;17202.5;17915.5;
13061.5;13178.5;13189.5;13288.5;13291.5;13311.5;13314.5;13342.5;13355.5;13414.5;13425.5;13438.5;13547.5;13639.5;13709.5;13711.5;13764.5;13771.5;13794.5;13868.5;13874.5;13874.5;13884.5;13895.5;13900.5;13905.5;13916.5;13944.5;13956.5;13963.5;13985.5;14049.5;14063.5;14076.5;14076.5;14083.5;14086.5;14098.5;14123.5;14132.5;14137.5;14140.5;14157.5;14164.5;14168.5;14178.5;14181.5;14181.5;14214.5;14217.5;14246.5;14443.5;14632.5;14676.5;14844.5;14900.5;15036.5;15039.5;15097.5;15178.5;15198.5;15208.5;15281.5;15336.5;15389.5;15396.5;15485.5;15532.5;15560.5;15713.5;15774.5;15862.5;15921.5;15947.5;15977.5;16055.5;16148.5;16161.5;16164.5;16165.5;16253.5;16318.5;16324.5;16371.5;16427.5;16539.5;16584.5;16688.5;16752.5;16889.5;16955.5;16967.5;16987.5;16992.5;17091.5;17094.5;17200.5;17261.5;17586.5;18066.5;
12965.5;13061.5;13074.5;13107.5;13178.5;13189.5;13288.5;13291.5;13311.5;13314.5;13333.5;13342.5;13355.5;13364.5;13370.5;13387.5;13414.5;13421.5;13425.5;13438.5;13462.5;13489.5;13523.5;13547.5;13598.5;13601.5;13604.5;13639.5;13640.5;13646.5;13709.5;13711.5;13764.5;13770.5;13771.5;13783.5;13794.5;13841.5;13868.5;13874.5;13874.5;13884.5;13895.5;13900.5;13905.5;13916.5;13924.5;13944.5;13956.5;13963.5;14389.5;14539.5;14752.5;14858.5;14902.5;15085.5;15178.5;15269.5;15327.5;15328.5;15389.5;15438.5;15504.5;15549.5;15639.5;15694.5;15704.5;15745.5;15895.5;15934.5;15956.5;15958.5;15963.5;15963.5;15975.5;15980.5;16033.5;16051.5;16057.5;16088.5;16158.5;16340.5;16365.5;16399.5;16429.5;16472.5;16492.5;16498.5;16576.5;16601.5;16619.5;16687.5;16793.5;16800.5;16928.5;17091.5;17181.5;17222.5;17347.5;17385.5;
12965.5;13011.5;13049.5;13061.5;13074.5;13106.5;13107.5;13115.5;13178.5;13189.5;13189.5;13219.5;13232.5;13256.5;13288.5;13291.5;13311.5;13314.5;13333.5;13342.5;13355.5;13364.5;13370.5;13387.5;13401.5;13414.5;13421.5;13425.5;13438.5;13462.5;13477.5;13477.5;13486.5;13489.5;13523.5;13547.5;13559.5;13596.5;13598.5;13601.5;13604.5;13633.5;13639.5;13640.5;13646.5;13697.5;13698.5;13709.5;13711.5;13722.5;14424.5;14460.5;14619.5;14646.5;14787.5;14942.5;14952.5;15075.5;15099.5;15158.5;15313.5;15320.5;15357.5;15599.5;15612.5;15618.5;15645.5;15659.5;15676.5;15687.5;15733.5;15840.5;15960.5;15969.5;16007.5;16025.5;16042.5;16048.5;16115.5;16121.5;16181.5;16242.5;16327.5;16360.5;16363.5;16520.5;16533.5;16573.5;16628.5;16906.5;16949.5;17001.5;17011.5;17165.5;17204.5;17305.5;17425.5;17468.5;17591.5;17726.5;
12889.5;12889.5;12965.5;12968.5;13011.5;13049.5;13061.5;13074.5;13102.5;13106.5;13107.5;13115.5;13178.5;13189.5;13189.5;13219.5;13219.5;13232.5;13232.5;13256.5;13260.5;13264.5;13288.5;13291.5;13311.5;13314.5;13333.5;13342.5;13355.5;13359.5;13364.5;13370.5;13387.5;13401.5;13414.5;13421.5;13421.5;13425.5;13428.5;13428.5;13436.5;13438.5;13462.5;13477.5;13477.5;13485.5;13486.5;13489.5;13508.5;13521.5;14329.5;14574.5;14718.5;14752.5;14755.5;14788.5;14877.5;14900.5;14951.5;15198.5;15205.5;15222.5;15287.5;15340.5;15348.5;15357.5;15386.5;15389.5;15420.5;15422.5;15440.5;15508.5;15539.5;15610.5;15662.5;15664.5;15678.5;15699.5;15771.5;15929.5;15933.5;15946.5;15979.5;16032.5;16042.5;16091.5;16100.5;16182.5;16328.5;16370.5;16637.5;16674.5;16715.5;16751.5;16925.5;17018.5;17060.5;17078.5;17119.5;17342.5;
12507.5;12635.5;12889.5;12889.5;12904.5;12965.5;12968.5;13000.5;13011.5;13012.5;13049.5;13061.5;13074.5;13102.5;13106.5;13107.5;13115.5;13178.5;13189.5;13189.5;13204.5;13219.5;13219.5;13232.5;13232.5;13256.5;13260.5;13264.5;13288.5;13291.5;13298.5;13299.5;13311.5;13314.5;13328.5;13333.5;13342.5;13355.5;13359.5;13364.5;13367.5;13370.5;13387.5;13393.5;13401.5;13414.5;13421.5;13421.5;13425.5;13428.5;14392.5;14478.5;14516.5;14646.5;14730.5;14846.5;14863.5;14951.5;14969.5;14990.5;15111.5;15173.5;15242.5;15274.5;15333.5;15382.5;15465.5;15528.5;15614.5;15621.5;15677.5;15692.5;15729.5;15791.5;15799.5;15818.5;15846.5;15849.5;15856.5;15975.5;16023.5;16032.5;16135.5;16171.5;16190.5;16225.5;16226.5;16245.5;16308.5;16334.5;16404.5;16417.5;16431.5;16490.5;16500.5;16505.5;16507.5;16527.5;16584.5;16959.5;
12484.5;12507.5;12635.5;12889.5;12889.5;12904.5;12938.5;12946.5;12965.5;12966.5;12968.5;13000.5;13011.5;13012.5;13046.5;13049.5;13061.5;13074.5;13102.5;13102.5;13106.5;13107.5;13115.5;13136.5;13178.5;13189.5;13189.5;13196.5;13201.5;13204.5;13216.5;13219.5;13219.5;13232.5;13232.5;13256.5;13260.5;13264.5;13288.5;13291.5;13291.5;13298.5;13299.5;13310.5;13311.5;13312.5;13314.5;13328.5;13333.5;13342.5;14197.5;14378.5;14502.5;14582.5;14605.5;14676.5;14682.5;14965.5;15028.5;15067.5;15108.5;15195.5;15329.5;15400.5;15432.5;15463.5;15465.5;15479.5;15518.5;15562.5;15587.5;15588.5;15634.5;15705.5;15721.5;15884.5;15952.5;15983.5;15987.5;16055.5;16067.5;16072.5;16157.5;16205.5;16218.5;16275.5;16296.5;16316.5;16373.5;16397.5;16437.5;16543.5;16680.5;16709.5;16781.5;16788.5;16795.5;16875.5;17730.5;18318.5;
12484.5;12507.5;12608.5;12635.5;12710.5;12726.5;12747.5;12856.5;12879.5;12889.5;12889.5;12891.5;12904.5;12938.5;12946.5;12965.5;12966.5;12968.5;13000.5;13011.5;13012.5;13046.5;13049.5;13061.5;13074.5;13102.5;13102.5;13106.5;13107.5;13115.5;13136.5;13178.5;13189.5;13189.5;13196.5;13201.5;13202.5;13204.5;13211.5;13216.5;13219.5;13219.5;13232.5;13232.5;13256.5;13259.5;13260.5;13264.5;13288.5;13291.5;13713.5;14017.5;14579.5;14665.5;14669.5;14821.5;14851.5;14857.5;14894.5;14994.5;15050.5;15078.5;15128.5;15147.5;15169.5;15270.5;15336.5;15404.5;15539.5;15548.5;15585.5;15597.5;15644.5;15645.5;15687.5;15774.5;15789.5;15791.5;15846.5;15866.5;15877.5;15899.5;16031.5;16035.5;16182.5;16227.5;16246.5;16310.5;16464.5;16507.5;16623.5;16702.5;16823.5;16863.5;17047.5;17239.5;17318.5;17396.5;17779.5;17852.5;
