379930;383452;384394;387932;389298;389842;390538;392630;393820;395168;395346;395648;396180;397174;397974;399428;399622;400498;400590;403158;403272;403334;404060;404170;404374;405472;405576;405580;406282;406394;407024;407242;409210;409716;409822;409826;410042;411706;412704;413080;413760;414412;414466;414860;416672;416770;418066;418342;418532;418748;418926;418956;419144;419308;419418;419580;421454;421602;422786;423260;423426;423736;423900;424934;425360;425384;426134;427920;428046;428444;428688;428742;428854;429184;429992;430760;431836;431898;432120;432178;433080;434112;435438;435778;436558;438200;438604;438652;438868;439808;440942;442762;442954;445812;448130;449110;450162;457456;457598;466618;
363100;370706;371962;372276;374550;375452;379448;379680;379768;379910;379930;379956;380374;380430;380712;381358;381652;382060;382698;383078;383400;383452;383576;383768;383902;384120;384394;384596;385114;385564;385692;386102;386656;387422;387494;387542;387576;387786;387932;388572;388766;389244;389252;389298;389842;390344;390358;390538;390572;391060;391152;391220;391428;391862;392304;392750;393534;394490;397814;400040;404634;405936;406304;407572;407804;408490;411796;412356;413506;413772;414778;415968;416712;416884;417174;417288;417660;417830;418298;418486;418558;419076;420514;421120;421172;422570;423050;425960;426280;426834;428944;429746;433352;436062;436132;438188;438914;439714;442196;446676;
361478;361554;362144;363062;363100;363164;363284;363482;364762;366128;366238;366578;366800;367934;367952;368598;368776;368846;368990;369432;369698;370650;370706;370864;371078;371238;371698;371864;371962;372276;372830;374018;374252;374266;374550;374654;375452;375634;375764;376320;376984;377066;377854;378142;378402;378516;379042;379208;379448;379680;379700;379712;379768;386930;388094;389892;391932;392638;392954;394302;395054;396496;398454;399502;399654;401438;403504;405646;407040;408184;412426;412596;413376;414458;415080;417322;420316;421226;421444;422796;423452;423704;423826;425156;426694;429340;430138;431778;432908;433830;434130;434602;435274;437614;437938;440306;440524;449516;452358;469438;
352720;354560;355184;356532;359138;359172;359436;359672;359916;360994;361196;361220;361282;361478;361554;361920;361984;362074;362144;362610;362766;363062;363100;363164;363284;363310;363316;363482;363606;364426;364762;365146;365480;365672;365876;365894;366128;366238;366518;366578;366800;366970;367562;367670;367714;367934;367952;368440;368518;368598;379382;380338;382326;383870;390502;392110;392682;395002;395022;395200;395682;396496;396570;396994;397428;397552;398008;398820;398892;399390;399512;401788;401796;404308;404464;405630;406452;407642;408250;409122;410030;411080;412914;414220;418650;419064;419124;419208;419488;419502;419830;420460;422998;427660;428182;429796;432718;435722;436622;444192;
342900;346148;349320;350106;351524;351772;351784;351810;352536;352720;353160;353770;353984;354492;354560;354580;354728;354986;355184;355554;355664;356514;356532;356534;356540;357578;357920;358048;358420;358810;358846;359078;359138;359172;359436;359598;359672;359800;359898;359916;360256;360280;360358;360846;360994;361196;361220;361232;361282;361314;361414;363244;372798;378186;380078;383318;384180;386878;390200;390492;391704;396152;396262;396766;397180;398744;398836;399902;400492;402214;402380;402472;405086;406118;407234;408272;408704;409988;410272;410554;411094;412472;415662;416534;420440;423644;424234;424656;425764;426426;431278;431970;432354;435878;439764;440114;442258;442894;443514;446522;
339508;342166;342728;342796;342900;342966;344990;345166;345578;345684;346010;346148;346482;346502;346732;346808;346986;347624;347668;347724;347982;348054;348316;348554;348726;348824;349320;349418;349474;349738;349818;350106;350114;350250;350812;351020;351524;351772;351784;351800;351810;352412;352536;352720;353160;353748;353770;353984;354492;354516;354560;374612;378516;384660;385476;386760;388774;389672;390796;397174;398872;400700;400922;400926;403346;404382;405282;407400;407880;409634;410878;411938;412178;413322;413580;413616;415382;415850;416946;417948;419880;419940;423950;424618;424946;426920;429276;429402;429714;429724;434468;436106;437426;438906;439554;442786;443194;445102;447810;448700;
337956;339508;339592;339982;341340;341486;342166;342728;342790;342796;342900;342966;343666;344194;344256;344990;345166;345170;345344;345486;345578;345584;345684;345916;346010;346148;346482;346502;346680;346732;346808;346932;346986;347194;347624;347668;347724;347756;347982;347994;348054;348148;348264;348316;348408;348554;348726;348824;349142;349320;371122;377000;381234;382606;382806;387282;389788;391938;392272;393776;394230;394606;395028;398324;400336;401660;402938;405800;407412;409046;409682;410402;410694;412388;412844;413042;413268;413470;413940;414412;416022;416068;418214;418516;418620;420318;421154;423640;425976;426134;426746;426878;427340;427402;431410;432706;433334;433388;436130;442952;
333770;336964;337894;337956;338012;339024;339508;339546;339592;339694;339736;339982;340486;341022;341136;341340;341486;341742;342166;342728;342790;342796;342900;342966;343588;343666;343670;343774;344144;344194;344256;344990;345166;345170;345344;345382;345486;345578;345584;345684;345910;345916;345966;346010;346148;346376;346482;346502;346520;346680;380024;381150;382536;383020;383986;386816;387318;388104;389196;392968;393962;394098;398614;400654;401016;401150;402270;402280;402906;404122;404392;405004;405422;406384;408104;408362;408636;409520;409974;410774;411440;412220;412790;413390;413706;413748;414324;415488;417452;419600;420086;424244;424310;425948;428774;429940;430282;431684;432616;447616;
331100;331702;332292;333402;333770;335574;335766;335958;336140;336230;336770;336964;337616;337894;337956;338012;338328;339024;339508;339546;339592;339694;339736;339856;339982;340486;341022;341136;341204;341340;341486;341742;342166;342326;342728;342790;342796;342900;342966;343004;343360;343588;343666;343670;343774;344144;344194;344256;344456;344728;370510;374794;385086;388416;389842;390180;393064;394204;396494;397098;397430;400058;400270;404714;405720;406876;406952;408198;409060;410048;410248;411098;411292;412656;413428;413856;413918;415160;416438;416494;416754;418546;419158;422656;423310;423758;425410;425502;426834;426868;427416;431080;432254;432318;434534;434870;435460;437060;441194;443226;
322492;322804;323098;329894;330110;330836;331100;331546;331702;332292;332846;332874;332944;333402;333770;333998;334242;335422;335574;335766;335952;335958;336140;336230;336770;336964;337358;337616;337894;337956;338012;338328;338386;338812;338862;338948;339024;339032;339508;339546;339592;339694;339736;339800;339856;339972;339982;340486;340876;341022;370736;377724;378114;387152;387984;390804;391406;392690;396866;397406;398648;398696;398874;399678;400814;401806;402394;402568;402994;403134;403348;405178;405246;405540;405634;406670;407088;407210;407626;408388;410524;412736;413306;413734;413762;413872;414420;414752;421344;421418;422452;422770;422940;424028;429036;429074;433306;433908;446610;454198;
