41012;41786;41842;42079;42450;42609;42674;42701;42707;42769;42865;43061;43138;43139;43160;43202;43234;43373;43389;43412;43440;43441;43520;43614;43702;43705;43826;43906;43920;43967;44047;44056;44058;44267;44284;44295;44307;44314;44353;44398;44493;44497;44508;44564;44596;44738;44854;44858;44861;44893;44926;44926;44998;45092;45113;45127;45165;45168;45266;45377;45452;45468;45468;45511;45592;45692;45737;45756;45815;45989;46037;46095;46207;46216;46380;46410;46428;46440;46479;46507;46583;46632;46638;46740;46771;46772;47093;47193;47262;47298;48405;48445;48542;48625;48863;48971;48985;49093;49455;51797;
39739;40113;40326;40560;40580;40656;40814;40844;40872;40883;41012;41034;41319;41386;41434;41786;41802;41832;41842;41854;41907;41961;42062;42079;42117;42150;42178;42220;42223;42236;42244;42260;42271;42280;42308;42311;42375;42401;42427;42450;42452;42460;42524;42574;42588;42609;42617;42642;42650;42672;42674;42701;42707;42735;42769;42901;43159;43400;43463;43525;43620;43696;43770;43821;43908;43934;43954;43988;44014;44104;44282;44282;44354;44427;44607;44614;44863;44949;45238;45581;45615;45724;46004;46151;46283;46287;46351;46600;46992;47134;47175;47497;47541;47633;47725;47961;47966;48961;48966;49159;
38566;39422;39595;39651;39651;39739;39911;39929;40113;40119;40176;40181;40222;40233;40252;40265;40315;40326;40509;40540;40541;40560;40580;40647;40656;40750;40814;40824;40844;40872;40879;40883;40961;40978;41012;41018;41034;41105;41199;41265;41269;41296;41312;41319;41386;41434;41474;41476;41482;41536;41601;41635;41697;41737;41896;41913;41928;41961;42086;42653;42681;43166;43434;43479;43529;43603;43831;43911;44170;44292;44315;44315;44411;44463;44534;44597;44794;44854;44878;44881;45098;45298;45377;45381;45435;45893;45907;45919;45921;46058;46240;46261;46287;46297;46311;46448;46963;47664;48129;48150;
38566;38617;38703;38769;38838;38907;39072;39235;39369;39395;39418;39422;39424;39441;39473;39499;39500;39553;39595;39597;39628;39651;39651;39738;39739;39799;39911;39929;40075;40085;40113;40119;40176;40181;40222;40233;40244;40252;40265;40269;40272;40294;40315;40326;40362;40411;40441;40490;40509;40540;40541;40769;40819;41534;41570;41961;41971;41984;42299;42399;42711;43051;43085;43281;43418;43654;43658;43861;44068;44107;44340;44369;44411;44628;44715;44727;44736;44860;44935;45139;45181;45190;45393;45459;45472;45509;45713;45864;46086;46151;46223;46654;46701;47461;47534;47790;48210;49159;50313;51948;
38236;38566;38617;38655;38703;38769;38787;38838;38891;38907;39004;39072;39109;39235;39272;39313;39369;39370;39390;39395;39400;39418;39422;39424;39441;39473;39479;39499;39500;39517;39536;39553;39561;39595;39597;39612;39628;39639;39651;39651;39693;39738;39739;39799;39802;39911;39929;39956;39983;40050;40271;40429;41128;41726;41809;42026;42153;42379;42535;42672;42883;43048;43067;43313;43551;43690;43813;43914;43980;44260;44428;44460;44716;44731;45064;45222;45257;45410;45529;45534;45637;45667;45926;45966;45986;46148;46218;46263;46413;46538;46764;46986;47074;47248;47446;47876;48156;48360;49676;50168;
37365;38236;38258;38259;38387;38546;38566;38617;38617;38655;38685;38688;38703;38769;38787;38838;38850;38891;38898;38907;38920;38950;39004;39072;39088;39109;39235;39242;39266;39272;39313;39369;39370;39384;39390;39395;39396;39400;39418;39422;39424;39441;39444;39473;39479;39490;39493;39499;39500;39517;39536;40944;42449;42472;42654;42786;42907;43363;43397;43565;43687;43845;43851;44046;44167;44172;44246;44721;44893;44965;44978;45262;45384;45441;45651;45691;45808;45901;45950;46016;46133;46146;46146;46172;46241;46521;46551;46772;46928;46981;46992;47009;47181;47181;47257;47644;48290;48402;48739;48761;
37018;37075;37311;37365;37878;37921;37963;38074;38085;38236;38258;38259;38266;38387;38538;38546;38566;38617;38617;38655;38685;38688;38699;38703;38769;38787;38838;38850;38891;38895;38898;38906;38907;38920;38940;38950;39004;39072;39088;39109;39161;39203;39204;39233;39235;39242;39252;39266;39272;39282;40935;41246;41702;42584;42782;43164;43217;43374;43587;43698;43801;43991;44014;44017;44041;44112;44145;44294;44368;44559;44720;44820;44957;44999;45088;45173;45248;45690;45698;45741;45745;45798;45878;46010;46187;46290;46339;46390;46436;46570;46681;46902;47520;47621;47831;47952;48032;48050;48418;48859;
36828;36912;37018;37064;37075;37217;37311;37365;37442;37504;37757;37791;37878;37921;37963;38025;38035;38055;38074;38085;38236;38237;38258;38259;38266;38358;38386;38387;38391;38392;38426;38538;38546;38550;38566;38569;38617;38617;38630;38652;38655;38685;38688;38699;38703;38720;38769;38787;38838;38850;40878;41396;42465;42619;42695;43208;43232;43288;43419;43767;43819;43899;43953;44035;44105;44121;44219;44371;44571;44699;44766;44782;44830;44874;44993;45096;45113;45172;45208;45430;45448;45464;45513;45602;45647;45967;46074;46151;46297;46467;46510;46607;46611;47035;47408;47573;47831;47956;48566;52119;
36660;36756;36828;36912;37018;37064;37075;37158;37166;37204;37217;37290;37311;37365;37442;37444;37504;37542;37692;37757;37791;37878;37921;37963;38025;38035;38055;38074;38085;38088;38120;38125;38236;38237;38242;38258;38259;38266;38358;38386;38387;38391;38392;38420;38426;38510;38538;38546;38550;38566;41909;42465;42889;43044;43075;43131;43418;43431;43699;43815;43899;43974;43989;44052;44109;44209;44396;44580;44679;44727;44771;44805;44862;44950;45107;45237;45331;45505;45513;45526;45535;45554;45583;45586;45736;45802;46079;46147;46401;46453;46685;46809;46999;47456;47804;47936;47973;48015;48169;49079;
36660;36660;36756;36828;36912;36913;37018;37064;37075;37158;37166;37204;37217;37290;37311;37320;37365;37442;37444;37504;37508;37535;37542;37692;37757;37791;37873;37878;37921;37923;37950;37963;38025;38035;38039;38055;38074;38085;38088;38120;38125;38236;38237;38242;38258;38259;38266;38358;38386;38387;41129;42176;42203;42287;42601;42671;42710;42897;42991;43191;43361;43455;43608;44097;44241;44378;44476;44580;44605;44782;44918;44931;45036;45099;45134;45140;45373;45492;45568;45575;45606;45629;45780;45880;46174;46264;46495;46579;46721;46750;46777;46918;47212;47288;47310;47313;47770;47862;48282;50819;
36660;36660;36756;36828;36854;36912;36913;36968;37018;37064;37075;37158;37166;37204;37217;37290;37304;37311;37320;37365;37442;37444;37504;37508;37533;37535;37542;37624;37689;37692;37757;37791;37873;37878;37921;37923;37950;37963;38025;38035;38039;38055;38074;38085;38088;38120;38125;38236;38237;38242;42144;42157;42251;42265;42326;42568;42890;43169;43314;43560;43569;43819;43825;43902;43912;43942;44338;44341;44477;44514;44687;44689;44739;44836;44877;44889;45018;45302;45313;45336;45522;45575;45619;45636;45890;45971;46041;46408;46755;46820;47051;47087;47127;47200;47486;47554;48196;48393;48877;49297;
36660;36660;36693;36756;36778;36828;36854;36912;36913;36968;37018;37064;37075;37158;37166;37204;37217;37290;37304;37311;37320;37365;37442;37444;37504;37508;37533;37535;37542;37565;37624;37689;37692;37708;37724;37753;37757;37791;37801;37873;37878;37921;37923;37950;37963;38025;38035;38039;38055;38074;40434;40521;40561;40748;41371;41834;42173;42396;42490;42540;42714;42765;42921;43035;43039;43043;43204;43225;43531;43595;43652;43655;43969;43989;43997;44112;44187;44196;44253;44301;44496;44515;44657;44670;44727;44795;45538;46343;46412;46412;46487;46583;46859;46985;47051;47543;48175;48487;48767;50341;
36039;36592;36660;36660;36693;36730;36756;36775;36778;36828;36854;36912;36913;36955;36968;36968;36992;37018;37064;37075;37104;37135;37158;37166;37204;37217;37290;37304;37311;37320;37354;37365;37375;37442;37444;37504;37508;37533;37535;37542;37565;37624;37689;37692;37708;37724;37753;37757;37791;37801;39873;40332;40522;40752;41504;41833;41921;42152;42808;42869;42943;43130;43487;43568;43654;43868;43987;44090;44236;44341;44449;44513;44620;44633;44670;44686;44746;44872;45106;45107;45153;45359;45544;45578;45965;46063;46389;46695;46716;46936;47159;47235;47330;47379;47488;47657;47668;48206;48609;49425;
35814;36039;36061;36164;36506;36568;36592;36597;36634;36660;36660;36693;36707;36730;36756;36775;36778;36828;36854;36912;36913;36955;36968;36968;36992;37018;37064;37075;37104;37135;37158;37166;37204;37217;37290;37304;37311;37320;37354;37365;37375;37442;37444;37460;37504;37508;37533;37535;37542;37565;38148;40683;41524;41903;42002;42082;42173;42437;42545;42720;43100;43526;43760;43845;43951;44035;44144;44169;44176;44228;44336;44430;44569;44597;44836;45055;45065;45112;45494;45541;45797;45911;46059;46348;46405;46463;46490;46694;47180;47299;47393;47537;47552;47812;47818;48058;48182;49012;50097;51097;
35809;35814;36017;36039;36061;36061;36164;36454;36506;36507;36568;36577;36592;36597;36634;36660;36660;36693;36706;36707;36730;36756;36760;36775;36778;36802;36828;36854;36912;36913;36955;36962;36968;36968;36992;37018;37064;37075;37104;37135;37158;37166;37204;37217;37226;37290;37296;37304;37311;37320;40647;41471;42024;42140;42406;42581;42925;43055;43116;43124;43317;43363;43476;43638;43645;43787;44260;44416;44445;44504;44524;44584;44642;44997;45031;45078;45363;45537;45557;45574;45699;45789;45808;45837;45917;46025;46034;46186;46374;46429;46492;46599;46755;47183;47402;47418;47698;47861;48875;50294;
35721;35809;35814;36017;36039;36061;36061;36160;36164;36422;36444;36454;36506;36507;36568;36577;36592;36597;36634;36660;36660;36693;36706;36707;36730;36756;36760;36775;36778;36802;36828;36854;36900;36912;36913;36955;36962;36968;36968;36992;37018;37064;37075;37104;37135;37158;37159;37166;37204;37217;40362;40895;41726;41910;42062;42233;42247;42381;42491;42498;42601;42677;42856;42896;42914;43486;43547;43728;43773;43773;43958;43969;44180;44229;44527;44593;44652;44722;44752;44934;45042;45106;45112;45231;45236;45373;45472;45486;45538;45586;45708;45860;45952;46612;46647;46818;47075;48021;48956;49620;
35721;35809;35814;35849;36017;36039;36061;36061;36083;36135;36160;36164;36167;36422;36444;36454;36506;36507;36568;36577;36592;36597;36626;36634;36660;36660;36693;36697;36706;36707;36730;36730;36743;36756;36760;36775;36778;36802;36828;36854;36900;36905;36912;36913;36955;36962;36968;36968;36992;37018;38733;39866;40095;41330;41387;41455;41678;41691;41822;42328;42385;42453;42652;42720;43099;43136;43375;43423;43573;43714;44081;44166;44191;44252;44291;44303;44371;44618;44730;44816;44890;45195;45484;45491;45568;45646;45743;45809;45886;45953;46040;46336;46398;46558;46574;46634;47028;47348;47373;47589;
